path,sources,disposition,rationale
dashboard/.next/static/chunks/0dsen4-v7y9rj.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0egkt5awp7~8j.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0fkiqc3x-shax.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0fy78gub0byw0.css,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0isgse.r9i17u.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0n4z.7yu76je-.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0nf73z5xz5.4r.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0p~cdk9z4t9st.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0q_8.tqs5n-zm.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0r4_lo3.crlxy.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0rn2njpqfi98n.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0tmg9vcbw.fm2.css,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0tsl40rmjrwbd.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0u7llgeix5xmj.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0vgv6um5zc6v~.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/0yviih0e4tgc3.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/1164frm5c~kh-.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/11mzrkliuoi~4.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/14g7uoi7ajpw..js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/15pithoqa2z_6.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/chunks/turbopack-0x3640y6~xk9f.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/1bffadaabf893a1e-s.16ipb6fqu393i.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/2bbe8d2671613f1f-s.067x_6k0k23tk.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/2c55a0e60120577a-s.0bjc5tiuqdqro.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/5476f68d60460930-s.0wxq9webf.ew4.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/9c72aa0f40e4eef8-s.0m6w47a4e5dy9.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/ad66f9afd8947f86-s.11u06r12fd6v_.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/favicon.0x3dzn~oxb6tn.ico,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_AMS-Regular.0b~8ki5y928w2.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_AMS-Regular.0p1vbqd84i2~o.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_AMS-Regular.173t6ktr7uf-w.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Caligraphic-Bold.01-pzluls4zgb.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Caligraphic-Bold.0x2v1lwn~880f.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Caligraphic-Bold.16zv5fax0h0ka.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Caligraphic-Regular.02i3z7wig438t.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Caligraphic-Regular.0rysu1t-ncjq8.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Caligraphic-Regular.10927swgekwun.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Fraktur-Bold.0e-16u10iuyyf.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Fraktur-Bold.0et27v~3~4uhe.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Fraktur-Bold.0w23i72~hprpq.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Fraktur-Regular.0b.riegzdfue2.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Fraktur-Regular.0rekyoa-52fj_.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Fraktur-Regular.0vjwa15znhk~4.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Bold.09i7~607shf-h.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Bold.09lmynrorhcbw.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Bold.16pfc63_du6mx.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-BoldItalic.0cp37g7x1q8h6.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-BoldItalic.0d54rk08rx11s.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-BoldItalic.15j6k~hix2t_0.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Italic.0382gqciexmbu.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Italic.06o5nq0_91v60.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Italic.0su4i6mm18-wo.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Regular.08zh8z.7shijf.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Regular.0diheg01zyoph.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Main-Regular.0kaf-ag2_wkm-.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Math-BoldItalic.0ajzxypnbx1h1.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Math-BoldItalic.0ck1myuerwyqw.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Math-BoldItalic.0ja97dn.cpc87.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Math-Italic.09xkhecjcn5r9.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Math-Italic.0x23a-bmp-5tg.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Math-Italic.0zrha2c4sl2je.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Bold.05a9.pc1j_zx9.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Bold.0jcl-ayi1uun0.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Bold.0re8y.dm7.mt5.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Italic.0a0234dc3s62j.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Italic.0judofdln9731.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Italic.10z1iap9pfus8.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Regular.0h9yjlugq4q_e.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Regular.0v6gcj32-czft.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_SansSerif-Regular.0zm18kga42ebc.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Script-Regular.0c4.h-mer83d_.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Script-Regular.0q14y6zkzlpob.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Script-Regular.0ze6v4r_-99oy.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size1-Regular.013x6a4ierotp.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size1-Regular.0kidw0oi.m68o.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size1-Regular.0m6y-i6wfokni.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size2-Regular.0blpmluwilgbg.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size2-Regular.0d5inmyp-tyv3.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size2-Regular.0wnhnvj-.k9d5.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size3-Regular.01h0xm_sfctj3.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size3-Regular.0iukctyhw5j56.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size3-Regular.0jl8mqyf4gzpn.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size4-Regular.0w3.rb_c4stzk.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size4-Regular.0wr_9l81-mu06.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Size4-Regular.12tvaesf3.zl3.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Typewriter-Regular.0c4zdxz~8frhm.woff2,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Typewriter-Regular.0cgrzn5l3kao5.woff,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/static/media/KaTeX_Typewriter-Regular.128~qc3858otl.ttf,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/trace,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/trace-build,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/turbopack,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/types/cache-life.d.ts,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/types/routes.d.ts,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/types/validator.ts,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/AGENTS.md,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/CLAUDE.md,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/e2e/scientificQA.spec.ts,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/next-env.d.ts,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/next-start-observability-3051.err.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/next-start-observability-3051.out.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/next-start-observability-3052.err.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/next-start-observability-3052.out.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/next-start-observability.err.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/next-start-observability.out.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/next.config.ts,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/package-lock.json,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/package.json,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/playwright.config.ts,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/postcss.config.mjs,duplicate,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/baselines/baseline_index.json,duplicate|generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
dashboard/public/artifacts/baselines/massive_sweep_2026-05-20T23-02-23Z.json,duplicate|generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
dashboard/public/artifacts/benchmarks/benchmark_results.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/adversarial_audit_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/adversarial_scientific_audit_report.json,generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/causal_ablation_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/causal_continuity_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/causal_validation_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/cross_system_generalization_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/dataset_bias_elimination_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/dynamic_discrimination_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/embedding_intrinsic_stability_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/epistemological_validity_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/hyperparameter_stability_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/manifold_diagnosis_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/massive_sweep_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/mit_bih_bifurcated_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/noise_robustness_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/physionet_empirical_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/raw_embedding_robustness_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/reproducibility_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/scientific_regression_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/strict_leakage_audit_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/discoveries/structural_invariance_report.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/embeddings/latent_embeddings.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/embeddings/manifold_snapshots.json,generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/experiments/pipeline_state.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/history/history_index.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/history/massive_sweep_2026-05-20T22-56-14Z.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/history/massive_sweep_2026-05-20T23-02-23Z.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/history/massive_sweep_2026-05-21T09-54-05Z.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/history/massive_sweep_2026-05-21T10-02-11Z.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/history/massive_sweep_2026-05-21T10-09-25Z.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_001/benchmark.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_001/embeddings.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_001/logs.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_001/metadata.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_001/telemetry.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_002/benchmark.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_002/embeddings.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_002/logs.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_002/metadata.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/experiment_002/telemetry.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_isolation_noise0_seed42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_isolation_noise1_seed42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.0.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.0000_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.0000_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.0000_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.2.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.2222_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.2222_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.2222_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.2500_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.4444_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.4444_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.4444_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.5.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.5000_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.6667_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.6667_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.6667_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.7500_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.8889_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.8889_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_0.8889_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.0000_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.1111_seed_1337_debug.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.1111_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.1111_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.1111_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.3333_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.3333_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.3333_seed_9001.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.5556_seed_1337.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
dashboard/public/artifacts/sessions/lorenz_noise_1.5556_seed_42.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
