file,source_domain,target_domain,import,cross_domain,note
quantum/optimization/routing_engine.py,quantum,quantum,quantum.optimization.hardware_cost_model,False,
quantum/optimization/routing_engine.py,quantum,quantum,quantum.evolution.evolution_engine,False,
quantum/optimization/routing_engine.py,quantum,quantum,quantum.evolution.evolution_engine,False,
quantum/reality_native/adversarial_factory_challenge.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/reality_native/adversarial_review.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/anomaly_clustering.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/causal_mechanism_discovery.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/reality_native/causal_mechanism_discovery.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/cross_lab_simulation.py,quantum,quantum,quantum.reality_native.theory_reconstruction,False,
quantum/reality_native/cross_lab_simulation.py,quantum,quantum,quantum.reality_native.independent_validation_dataset,False,
quantum/reality_native/epistemic_classification.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/external_reimplementation_challenge.py,quantum,quantum,quantum.reality_native.theory_reconstruction,False,
quantum/reality_native/independent_reproduction_tournament.py,quantum,quantum,quantum.reality_native.theory_reconstruction,False,
quantum/reality_native/independent_reproduction_tournament.py,quantum,quantum,quantum.reality_native.independent_validation_dataset,False,
quantum/reality_native/parallel_theory_discovery.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/reality_native/prediction_generator.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/reality_gap_extractor.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/reality_native/reality_gap_extractor.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/reality_native_law_discovery.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/reality_native/reality_native_law_discovery.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/replication_audit.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/reality_native/theory_synthesis.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/revision/bayesian_updating.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/revision/failure_attribution.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/revision/noise_meta_law_discovery.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/revision/reality_gap_quantification.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/revision/residual_discovery.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/revision/theory_revision_tournament.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/revision/theory_surgery.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/sandbox/qiskit_quantum_sandbox.py,quantum,core,core.abstractions.base_sandbox,True,
quantum/sandbox/quantum_sandbox.py,quantum,core,core.abstractions.base_sandbox,True,
quantum/scientific_reproduction/alternative_explanation_factory.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/scientific_reproduction/alternative_explanation_factory.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/scientific_reproduction/assumption_destruction.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/scientific_reproduction/assumption_destruction.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/scientific_reproduction/independent_reanalysis.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/scientific_reproduction/independent_reanalysis.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/scientific_reproduction/multi_lab_consensus.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/scientific_reproduction/multi_lab_consensus.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/scientific_reproduction/scientific_dossier_export.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/scientific_reproduction/scientific_dossier_export.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/simulation/cuquantum_backend.py,quantum,quantum,quantum.sandbox.qiskit_quantum_sandbox,False,
quantum/simulation/simulation_manager.py,quantum,quantum,quantum.simulation.cuquantum_backend,False,
quantum/tests/test_adversarial_tournament.py,quantum,quantum,quantum.external_audit.adversarial_model_tournament,False,
quantum/tests/test_alternative_explanation.py,quantum,quantum,quantum.novel_physics.alternative_explanation_audit,False,
quantum/tests/test_alternative_explanation_factory.py,quantum,quantum,quantum.scientific_reproduction.alternative_explanation_factory,False,
quantum/tests/test_assumption_destruction.py,quantum,quantum,quantum.scientific_reproduction.assumption_destruction,False,
quantum/tests/test_blind_validation.py,quantum,quantum,quantum.law_validation.law_blind_validation,False,
quantum/tests/test_blind_validation.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/tests/test_blind_validation.py,quantum,quantum,quantum.law_discovery.scientific_observer,False,
quantum/tests/test_chain_of_custody.py,quantum,quantum,quantum.external_audit.forensic_export_engine,False,
quantum/tests/test_chain_of_custody.py,quantum,quantum,quantum.external_audit.chain_of_custody,False,
quantum/tests/test_circular_validation.py,quantum,quantum,quantum.external_audit.circular_validation_audit,False,
quantum/tests/test_community_acceptance.py,quantum,quantum,quantum.scientific_reproduction.community_acceptance,False,
quantum/tests/test_context_memory.py,quantum,quantum,quantum.knowledge.context_schema,False,
quantum/tests/test_context_memory.py,quantum,quantum,quantum.memory.quantum_memory,False,
quantum/tests/test_cross_lab_reproduction.py,quantum,quantum,quantum.reality_native.cross_lab_simulation,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.novel_structure_audit,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.optimization_removal_audit,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.random_evolution_control,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.cross_domain_discovery_audit,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.discovery_compression_audit,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.lineage_reconstruction,False,
quantum/tests/test_discovery_authenticity.py,quantum,quantum,quantum.audits.discovery_authenticity_verdict,False,
quantum/tests/test_double_blind.py,quantum,quantum,quantum.external_audit.double_blind_reproduction,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.evidence_memory,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.hardware_evidence_inventory,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.effective_sample_size,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.dependence_leakage_audit,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.correlation_forensics,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.technology_diversity,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.vendor_independence,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.calibration_diversity,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.benchmark_diversity,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.noise_law_redundancy,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.counterfactual_evidence,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.evidence_stress_tests,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.discovery_readiness,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.evidence_audit.evidence_consensus,False,
quantum/tests/test_evidence_audit.py,quantum,quantum,quantum.validation.run_evidence_audit,False,
quantum/tests/test_evidence_quality.py,quantum,quantum,quantum.scientific_reproduction.evidence_quality_engine,False,
quantum/tests/test_experiment_designer.py,quantum,quantum,quantum.novel_physics.experiment_designer,False,
quantum/tests/test_external_hardware.py,quantum,quantum,quantum.external_audit.external_hardware_challenge,False,
quantum/tests/test_external_panel.py,quantum,quantum,quantum.external_audit.external_review_panel,False,
quantum/tests/test_external_reimplementation.py,quantum,quantum,quantum.reality_native.external_reimplementation_challenge,False,
quantum/tests/test_external_verdict.py,quantum,quantum,quantum.external_audit.external_epistemic_verdict,False,
quantum/tests/test_factory_pipeline.py,quantum,quantum,quantum.validation.run_theory_factory,False,
quantum/tests/test_factory_score.py,quantum,quantum,quantum.reality_native.theory_factory_score,False,
quantum/tests/test_false_discovery_control.py,quantum,quantum,quantum.reality_native.false_discovery_control,False,
quantum/tests/test_fdr_audit.py,quantum,quantum,quantum.law_validation.fdr_audit,False,
quantum/tests/test_fdr_audit.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/tests/test_forensic_export.py,quantum,quantum,quantum.external_audit.forensic_export_engine,False,
quantum/tests/test_hardware_aware_optimization.py,quantum,quantum,quantum.integration.qiskit_adapter,False,
quantum/tests/test_hardware_aware_optimization.py,quantum,quantum,quantum.optimization.hardware_cost_model,False,
quantum/tests/test_hardware_aware_optimization.py,quantum,quantum,quantum.optimization.qubit_placement,False,
quantum/tests/test_hardware_aware_optimization.py,quantum,quantum,quantum.optimization.routing_engine,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_runner,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.theory_experiment_generator,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.preregistered_predictions,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_replication,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.temporal_stability,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.calibration_audit,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_adversary,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.ood_hardware_validation,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.physical_mechanism_validation,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_fdr_audit,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_theory_tournament,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.reality_evolution,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.external_reproduction,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.negative_results_repository,False,
quantum/tests/test_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_consensus,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.knowledge.context_schema,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.memory.quantum_memory,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.memory.context_compatibility,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.memory.scaffold_builder,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.analysis.scaffold_evaluator,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.analysis.scaffold_counterfactual_evaluator,False,
quantum/tests/test_hierarchical_composition.py,quantum,quantum,quantum.analysis.novelty_metrics,False,
quantum/tests/test_historical_recovery.py,quantum,quantum,quantum.law_validation.historical_recovery,False,
quantum/tests/test_historical_recovery.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/tests/test_hostile_leakage.py,quantum,quantum,quantum.external_audit.hostile_leakage_audit,False,
quantum/tests/test_impossible_prediction.py,quantum,quantum,quantum.novel_physics.impossible_prediction_generator,False,
quantum/tests/test_independent_physics_review.py,quantum,quantum,quantum.external_audit.independent_physics_review,False,
quantum/tests/test_independent_reanalysis.py,quantum,quantum,quantum.scientific_reproduction.independent_reanalysis,False,
quantum/tests/test_independent_reproduction_pipeline.py,quantum,quantum,quantum.validation.run_independent_reproduction,False,
quantum/tests/test_independent_theory_export.py,quantum,quantum,quantum.reality_native.independent_theory_export,False,
quantum/tests/test_law_compression.py,quantum,quantum,quantum.law_validation.law_compression,False,
quantum/tests/test_law_compression.py,quantum,quantum,quantum.law_validation.law_minimality,False,
quantum/tests/test_law_compression.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.scientific_observer,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.pattern_miner,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.symbolic_law_generator,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.hypothesis_generator,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.mechanistic_explainer,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.synthetic_law_benchmark,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.causal_law_verifier,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.law_falsification_engine,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.law_tournament,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.theory_refinement,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.law_memory,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.mdl_analyzer,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.meta_law_discovery,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.scientific_loop,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.law_discovery.law_discovery_audit,False,
quantum/tests/test_law_discovery.py,quantum,quantum,quantum.graph.knowledge_graph_analyzer,False,
quantum/tests/test_law_replication.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/tests/test_law_replication.py,quantum,quantum,quantum.law_validation.cross_simulator_validator,False,
quantum/tests/test_mass_confirmation.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/tests/test_mass_confirmation.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/tests/test_mass_confirmation.py,quantum,quantum,quantum.reality_native.mass_confirmation_engine,False,
quantum/tests/test_mass_reproduction.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/tests/test_mass_reproduction.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/tests/test_mass_reproduction.py,quantum,quantum,quantum.reality_native.mass_reproduction_engine,False,
quantum/tests/test_meta_analysis.py,quantum,quantum,quantum.scientific_reproduction.meta_analysis,False,
quantum/tests/test_meta_reproduction.py,quantum,quantum,quantum.external_audit.meta_reproduction_engine,False,
quantum/tests/test_multi_lab_consensus.py,quantum,quantum,quantum.scientific_reproduction.multi_lab_consensus,False,
quantum/tests/test_novel_effect_extractor.py,quantum,quantum,quantum.novel_physics.novel_effect_extractor,False,
quantum/tests/test_novel_physics_pipeline.py,quantum,quantum,quantum.validation.run_novel_physics,False,
quantum/tests/test_novel_physics_validation.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/tests/test_novel_physics_validation.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/tests/test_novel_physics_validation.py,quantum,quantum,quantum.novel_physics.impossible_prediction_generator,False,
quantum/tests/test_novel_physics_validation.py,quantum,quantum,quantum.novel_physics.independent_novel_physics_validation,False,
quantum/tests/test_novel_prediction_lock.py,quantum,quantum,quantum.novel_physics.novel_prediction_lock,False,
quantum/tests/test_parallel_discovery.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/tests/test_parallel_discovery.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/tests/test_physics_impact.py,quantum,quantum,quantum.novel_physics.physics_impact_assessor,False,
quantum/tests/test_prediction_locking.py,quantum,quantum,quantum.reality_native.prediction_locking_engine,False,
quantum/tests/test_publication_readiness.py,quantum,quantum,quantum.scientific_reproduction.publication_readiness,False,
quantum/tests/test_qiskit_adapter.py,quantum,quantum,quantum.integration.qiskit_adapter,False,
quantum/tests/test_qiskit_plugin.py,quantum,quantum,quantum.optimization.qiskit_plugin,False,
quantum/tests/test_qiskit_sandbox.py,quantum,quantum,quantum.sandbox.qiskit_quantum_sandbox,False,
quantum/tests/test_quantum_domain.py,quantum,core,core.domains.domain_registry,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.domains.plugin_loader,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.orchestration.scientist_factory,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.orchestration.scientific_container,True,
quantum/tests/test_quantum_domain.py,quantum,physics,physics.core.autonomous.autonomous_scientist,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.abstractions.base_hypothesis_generator,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.abstractions.base_critic,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.abstractions.base_sandbox,True,
quantum/tests/test_quantum_domain.py,quantum,core,core.abstractions.base_memory,True,
quantum/tests/test_quantum_domain.py,quantum,quantum,quantum.generators.quantum_hypothesis_generator,False,
quantum/tests/test_quantum_domain.py,quantum,quantum,quantum.critics.quantum_critic,False,
quantum/tests/test_quantum_domain.py,quantum,quantum,quantum.sandbox.qiskit_quantum_sandbox,False,
quantum/tests/test_quantum_domain.py,quantum,quantum,quantum.memory.quantum_memory,False,
quantum/tests/test_quantum_evolution.py,quantum,quantum,quantum.critics.quantum_critic,False,
quantum/tests/test_quantum_evolution.py,quantum,quantum,quantum.evolution.evolution_engine,False,
quantum/tests/test_quantum_evolution.py,quantum,quantum,quantum.evolution.population_manager,False,
quantum/tests/test_quantum_evolution.py,quantum,quantum,quantum.factories.quantum_factory,False,
quantum/tests/test_quantum_evolution.py,quantum,quantum,quantum.memory.quantum_memory,False,
quantum/tests/test_quantum_evolution.py,quantum,quantum,quantum.sandbox.qiskit_quantum_sandbox,False,
quantum/tests/test_quantum_fidelity.py,quantum,quantum,quantum.sandbox.qiskit_quantum_sandbox,False,
quantum/tests/test_quantum_fidelity.py,quantum,quantum,quantum.critics.quantum_critic,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.knowledge.canonicalizer,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.knowledge.quantum_pattern_extractor,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.knowledge.knowledge_graph,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.memory.quantum_memory,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.evolution.evolution_engine,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.evolution.population_manager,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.sandbox.qiskit_quantum_sandbox,False,
quantum/tests/test_quantum_knowledge.py,quantum,quantum,quantum.critics.quantum_critic,False,
quantum/tests/test_reality_native_confirmation.py,quantum,quantum,quantum.reality_native.reality_native_confirmation,False,
quantum/tests/test_reality_native_confirmation.py,quantum,quantum,quantum.validation.run_reality_native_confirmation,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.reality_native_memory,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.reality_gap_extractor,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.anomaly_clustering,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.reality_native_law_discovery,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.causal_mechanism_discovery,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.theory_synthesis,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.prediction_generator,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.replication_audit,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.adversarial_review,False,
quantum/tests/test_reality_native_discovery.py,quantum,quantum,quantum.reality_native.epistemic_classification,False,
quantum/tests/test_red_team_reimplementation.py,quantum,quantum,quantum.external_audit.red_team_reimplementation,False,
quantum/tests/test_representation_audit.py,quantum,quantum,quantum.knowledge.representation_analyzer,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.simulation.cuquantum_backend,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.simulation.simulation_manager,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.optimization.pyzx_optimizer,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.noise.mitiq_backend,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.qml.pennylane_models,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.qml.tfq_models,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.qml.torchquantum_models,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.graph.knowledge_graph_analyzer,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.explainability.shap_analyzer,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.research.research_registry,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.analysis.dataset_integrity_auditor,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.benchmarks.imbalance_audit,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.benchmarks.explainability_audit,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.benchmarks.reproducibility_suite,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.benchmarks.benchmark_research_infrastructure,False,
quantum/tests/test_research_infrastructure.py,quantum,quantum,quantum.graph.knowledge_graph_analyzer,False,
quantum/tests/test_residual_frontier.py,quantum,quantum,quantum.novel_physics.residual_frontier_engine,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.failure_attribution,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.mechanism_survival,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.theory_surgery,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.residual_discovery,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.noise_meta_law_discovery,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.theory_revision_tournament,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.bayesian_updating,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.revision.reality_gap_quantification,False,
quantum/tests/test_revision_engine.py,quantum,quantum,quantum.validation.run_revision_engine,False,
quantum/tests/test_scaffold_discovery.py,quantum,quantum,quantum.discovery.autonomous_scaffold_generator,False,
quantum/tests/test_scaffold_discovery.py,quantum,quantum,quantum.discovery.discovery_benchmark,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.label_shuffle_audit,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.domain_holdout_audit,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.adversarial_feature_audit,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.counterfactual_scaffold_audit,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.leakage_forensics,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.realism_audit,False,
quantum/tests/test_scientific_audits.py,quantum,quantum,quantum.audits.scientific_verdict,False,
quantum/tests/test_scientific_consensus.py,quantum,quantum,quantum.law_validation.scientific_consensus,False,
quantum/tests/test_scientific_consensus.py,quantum,quantum,quantum.law_validation.law_retraction,False,
quantum/tests/test_scientific_consensus_verdict.py,quantum,quantum,quantum.scientific_reproduction.scientific_consensus_verdict,False,
quantum/tests/test_scientific_dossier.py,quantum,quantum,quantum.scientific_reproduction.scientific_dossier_export,False,
quantum/tests/test_standard_physics_models.py,quantum,quantum,quantum.novel_physics.standard_physics_models,False,
quantum/tests/test_standard_physics_models.py,quantum,quantum,quantum.novel_physics.physics_baseline_library,False,
quantum/tests/test_standard_physics_models.py,quantum,quantum,quantum.novel_physics.known_effect_catalog,False,
quantum/tests/test_synergy_discovery.py,quantum,quantum,quantum.analysis.interaction_classifier,False,
quantum/tests/test_synergy_discovery.py,quantum,quantum,quantum.analysis.novelty_metrics,False,
quantum/tests/test_synergy_discovery.py,quantum,quantum,quantum.analysis.scaffold_counterfactual_evaluator,False,
quantum/tests/test_synergy_discovery.py,quantum,quantum,quantum.analysis.pairwise_synergy_audit,False,
quantum/tests/test_synergy_discovery.py,quantum,quantum,quantum.analysis.synergy_predictor,False,
quantum/tests/test_synergy_transfer.py,quantum,quantum,quantum.analysis.synergy_transfer_registry,False,
quantum/tests/test_synergy_transfer.py,quantum,quantum,quantum.benchmarks.benchmark_synergy_transfer,False,
quantum/tests/test_synthetic_worlds.py,quantum,quantum,quantum.law_validation.synthetic_world_generator,False,
quantum/tests/test_theory_diversity.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/tests/test_theory_diversity.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/tests/test_theory_diversity.py,quantum,quantum,quantum.reality_native.theory_diversity_analyzer,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.theory_generator,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.mechanism_engine,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.mechanistic_grounding,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.theory_compression,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.law_coverage,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.prediction_engine,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.independent_confirmation,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.synthetic_theory_recovery,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.historical_recovery,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.theory_tournament,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.theory_evolution,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.blind_validation,False,
quantum/tests/test_theory_engine.py,quantum,quantum,quantum.theory.adversarial_theory_tests,False,
quantum/tests/test_theory_reconstruction.py,quantum,quantum,quantum.reality_native.theory_reconstruction,False,
quantum/tests/test_transferability.py,quantum,quantum,quantum.analysis.transferability_features,False,
quantum/tests/test_transferability.py,quantum,quantum,quantum.analysis.transferability_predictor,False,
quantum/theory/adversarial_theory_tests.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/adversarial_theory_tests.py,quantum,quantum,quantum.theory.mechanism_engine,False,
quantum/theory/historical_recovery.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/independent_confirmation.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/independent_confirmation.py,quantum,quantum,quantum.theory.mechanism_engine,False,
quantum/theory/law_coverage.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/mechanism_engine.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/mechanism_engine.py,quantum,quantum,quantum.law_discovery.scientific_observer,False,
quantum/theory/mechanistic_grounding.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/mechanistic_grounding.py,quantum,quantum,quantum.theory.mechanism_engine,False,
quantum/theory/prediction_engine.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/prediction_engine.py,quantum,quantum,quantum.theory.mechanism_engine,False,
